79.1299435028249,82.5565610859729
84.5084745762712,81.764705882353
95.4237288135593,79.7058823529412
105.389830508475,78.2805429864253
119.152542372881,77.4886877828054
132.282485875706,76.2217194570136
146.361581920904,74.7963800904977
173.412429378531,73.3710407239819
176.25988700565,29.9773755656109
156.485875706215,36.1538461538462
127.378531073446,40.5882352941177
79.4463276836158,45.972850678733
45.7514124293785,52.6244343891403
21.2316384180791,54.0497737556561
-10,55.7918552036199
-10,72.420814479638
